doc_id,sentence_id,token_id,token,lemma,pos
text213,1,2,fields,field,NOUN
text213,1,4,farmer,farmer,VERB
text213,1,7,miles,mile,NOUN
text213,1,13,border,border,NOUN
text213,2,2,extend,extend,VERB
text213,2,5,options,option,NOUN
text213,2,7,farmers,farmer,NOUN
text213,3,2,notice,notice,VERB
text213,3,4,discrepancies,discrepancy,NOUN
text213,3,7,rain,rain,NOUN
text213,3,8,fall,fall,NOUN
text213,3,9,compared,compare,VERB
text213,3,12,rain,rain,NOUN
text213,3,13,gauge,gauge,NOUN
text214,1,1,Food,food,NOUN
text214,1,2,plotter,plotter,NOUN
text215,1,3,emails,email,NOUN
text215,1,4,telling,tell,VERB
text215,1,10,rain,rain,NOUN
text215,1,13,farms,farm,NOUN
text215,1,16,day,day,NOUN
text215,1,18,rains,rain,VERB
text215,1,25,rain,rain,NOUN
text215,1,27,days,day,NOUN
text215,2,5,keeping,keep,VERB
text215,2,9,emails,email,NOUN
text216,1,1,Rain,rain,NOUN
text216,1,2,fall,fall,NOUN
text216,1,8,rain,rain,NOUN
text216,2,3,impressed,impress,VERB
text217,1,2,Happened,happen,VERB
text217,2,8,rain,rain,NOUN
text217,2,11,days,day,NOUN
text217,2,15,daily,daily,ADJ
text217,2,16,rainfall,rainfall,NOUN
text217,2,23,rain,rain,NOUN
text217,3,7,counting,count,VERB
text217,4,5,unsure,unsure,ADJ
text218,1,1,Farm,farm,NOUN
text218,1,2,logs,log,NOUN
text219,1,4,vegetable,vegetable,NOUN
text219,1,6,market,market,NOUN
text219,1,7,gardener,gardener,NOUN
text219,1,9,ability,ability,NOUN
text219,1,14,chart,chart,NOUN
text219,1,18,list,list,NOUN
text219,1,20,daily,daily,ADJ
text219,1,22,weekly,weekly,ADJ
text219,1,23,rainfall,rainfall,NOUN
text219,1,24,amounts,amount,NOUN
text219,1,33,website,website,NOUN
text219,2,3,annoying,annoying,ADJ
text219,2,6,logging,log,VERB
text219,2,9,website,website,NOUN
text219,2,11,phone,phone,NOUN
text219,2,12,browser,browser,NOUN
text219,3,2,charts,chart,NOUN
text219,3,4,viewing,view,VERB
text219,3,5,rainfall,rainfall,NOUN
text219,3,10,useless,useless,ADJ
text219,4,5,stars,star,NOUN
text219,4,9,view,view,VERB
text219,4,10,rainfall,rainfall,NOUN
text219,4,13,daily/,daily/,ADJ
text219,4,14,weekly,weekly,ADJ
text219,4,15,chart,chart,NOUN
text219,4,21,website,website,NOUN
text219,5,4,stars,star,NOUN
text219,5,8,record,record,VERB
text219,5,9,multiple,multiple,ADJ
text219,5,10,crops,crop,NOUN
text219,5,12,field,field,NOUN
text220,2,2,accurate,accurate,ADJ
text222,1,1,Retired,retire,VERB
text222,1,2,Happy,happy,ADJ
text223,1,1,Great,great,ADJ
text223,1,3,keeping,keep,VERB
text223,1,4,track,track,NOUN
text223,1,6,weather,weather,NOUN
text223,1,9,field,field,NOUN
text223,1,10,info,info,NOUN
text224,1,2,Crops,crop,NOUN
text225,1,5,miss,miss,VERB
text225,1,6,crop,crop,NOUN
text225,1,7,health,health,NOUN
text225,1,8,updates,update,VERB
text225,1,15,afford,afford,VERB
text225,1,20,feature,feature,NOUN
text225,2,7,walk,walk,VERB
text225,2,9,field,field,NOUN
text226,1,1,Amazing,amazing,ADJ
text226,2,3,organize,organize,VERB
text226,2,4,data,datum,NOUN
text226,2,6,create,create,VERB
text226,2,8,time,time,NOUN
text226,2,10,farming,farming,NOUN
text227,1,1,Good,good,ADJ
text227,1,4,simple,simple,ADJ
text227,1,6,manage,manage,VERB
text228,1,4,started,start,VERB
text228,1,9,wastewater,wastewater,NOUN
text228,1,10,plant,plant,NOUN
text228,2,3,wait,wait,VERB
text228,2,8,helps,help,VERB
text228,2,11,summer,summer,NOUN
text228,2,12,months,month,NOUN
text229,1,5,add,add,VERB
text229,1,6,farm,farm,NOUN
text229,1,8,invalid,invalid,ADJ
text229,1,9,shape,shape,NOUN
text229,1,12,uninstalling,uninstalle,VERB
text229,1,14,waste,waste,NOUN
text229,1,16,time,time,NOUN
text230,2,2,organized,organized,ADJ
text230,3,2,lotta,lotta,NOUN
text230,3,3,fun,fun,NOUN
text231,1,1,Rain,rain,NOUN
text231,1,2,fall,fall,VERB
text231,1,3,info,info,NOUN
text231,2,2,love,love,VERB
text231,2,4,idea,idea,NOUN
text231,2,11,rain,rain,NOUN
text231,2,12,fall,fall,NOUN
text231,2,13,amounts,amount,NOUN
text231,2,16,low,low,ADJ
text231,2,17,compared,compare,VERB
text231,3,7,update,update,NOUN
text231,3,13,add,add,VERB
text231,3,14,farms,farm,NOUN
text231,3,18,field,field,NOUN
text231,3,19,shape,shape,NOUN
text231,3,21,invalid,invalid,ADJ
text232,1,4,idea,idea,NOUN
text232,1,6,people,people,NOUN
text232,1,7,growing,grow,VERB
text232,1,8,crops,crop,NOUN
text232,1,17,helpful,helpful,ADJ
text232,1,20,tool,tool,NOUN
text232,2,4,love,love,VERB
text232,2,9,update,update,NOUN
text232,2,12,separate,separate,ADJ
text232,2,15,livestock,livestock,NOUN
text232,3,6,popular,popular,ADJ
text233,1,4,Cow,cow,NOUN
text233,1,5,calf,calf,NOUN
text233,1,6,operation,operation,NOUN
text233,1,9,round,round,NOUN
text233,1,11,square,square,ADJ
text233,1,12,bales,bale,NOUN
text234,1,1,Rainfall,rainfall,NOUN
text234,1,2,wayoff,wayoff,NOUN
text234,1,3,Need,need,VERB
text234,1,7,rainfall,rainfall,NOUN
text234,1,8,data,datum,NOUN
text235,1,1,Great,great,ADJ
text235,2,7,found,find,VERB
text235,2,9,manage,manage,VERB
text235,2,11,fields,field,NOUN
text235,3,2,Love,love,VERB
text235,3,8,rainfall,rainfall,NOUN
text235,3,9,amounts,amount,NOUN
text235,4,2,Great,great,ADJ
text235,4,8,crops,crop,NOUN
text235,4,10,field,field,NOUN
text235,4,11,management,management,NOUN
text236,2,6,apps,app,NOUN
text236,3,1,Love,love,VERB
text236,3,3,interface,interface,NOUN
text236,3,6,ease,ease,NOUN
text236,3,8,navigation,navigation,NOUN
text236,4,1,Makes,make,VERB
text236,4,5,easy,easy,ADJ
text236,4,7,writing,write,VERB
text236,4,11,notebook,notebook,NOUN
text236,5,5,website,website,NOUN
text236,6,2,love,love,VERB
text236,7,5,company,company,NOUN
text236,7,10,cattle,cattle,NOUN
text236,7,12,livestock,livestock,NOUN
text237,1,1,Rain,rain,VERB
text237,1,6,noticed,notice,VERB
text237,1,8,rainfall,rainfall,NOUN
text237,1,9,amounts,amount,VERB
text237,2,1,Last,last,ADJ
text237,2,2,night,night,NOUN
text237,2,9,rain,rain,NOUN
text237,2,10,gauge,gauge,NOUN
text237,2,13,farm,farm,NOUN
text237,2,14,logs,log,NOUN
text237,2,16,reported,report,VERB
text237,3,7,tenth,tenth,NOUN
text237,3,14,inch,inch,NOUN
text238,1,1,Missing,miss,VERB
text238,1,2,Crop,crop,NOUN
text238,1,4,love,love,VERB
text238,1,8,rain,rain,NOUN
text238,1,9,fall,fall,NOUN
text238,1,10,measurements,measurement,NOUN
text238,1,18,crop,crop,NOUN
text238,2,3,growing,grow,VERB
text238,2,4,chestnuts,chestnut,NOUN
text238,2,7,'re,be,VERB
text238,2,11,list,list,NOUN
text238,2,13,choices,choice,NOUN
text239,3,2,helpful,helpful,ADJ
text239,4,1,Authors,author,NOUN
text239,4,3,receptive,receptive,ADJ
text239,4,5,suggestions,suggestion,NOUN
text239,4,7,respond,respond,VERB
text240,1,1,Hand,hand,NOUN
text240,1,2,Do,do,VERB
text241,1,1,Great,great,ADJ
text241,2,4,start,start,NOUN
text241,3,1,Using,use,VERB
text242,1,2,farm,farm,NOUN
text243,1,2,crashing,crash,VERB
text243,1,4,updated,update,VERB
text243,1,11,crashing,crash,VERB
text243,1,15,add,add,VERB
text243,1,18,field,field,NOUN
text243,2,3,rain,rain,NOUN
text243,2,16,eyesight,eyesight,NOUN
text243,2,22,rain,rain,NOUN
text243,2,24,night,night,NOUN
text244,1,3,log,log,NOUN
text245,1,1,Rain,rain,NOUN
text245,1,2,gauge,gauge,NOUN
text245,1,3,Rain,rain,NOUN
text245,1,4,amounts,amount,NOUN
text245,1,7,spot,spot,VERB
text245,4,5,helpful,helpful,ADJ
text245,5,1,Thank,thank,VERB
text246,1,2,Great,great,ADJ
text246,1,5,keeping,keep,VERB
text246,1,6,track,track,NOUN
text246,1,10,fields,field,NOUN
text247,1,1,Going,go,VERB
text247,1,3,wrong,wrong,ADJ
text247,2,1,Crash,crash,NOUN
text247,2,3,fixed,fix,VERB
text247,3,9,responding(and,responding(and,NOUN
text247,3,10,fixing,fix,VERB
text247,3,12,issue,issue,NOUN
text247,4,6,health,health,NOUN
text247,4,7,monitor,monitor,NOUN
text247,5,14,web,web,NOUN
text247,5,15,site,site,NOUN
text247,6,5,ability,ability,NOUN
text247,6,7,assign,assign,VERB
text247,6,8,notes,note,NOUN
text247,6,10,activities,activity,NOUN
text247,6,13,field,field,NOUN
text247,6,16,selection,selection,NOUN
text247,6,18,fields,field,NOUN
text247,7,1,Getting,get,VERB
text248,1,6,run,run,VERB
text248,1,9,dairy,dairy,NOUN
text248,1,10,operation,operation,NOUN
text248,1,14,easy,easy,ADJ
text248,1,23,stock,stock,NOUN
text248,1,26,paddock,paddock,NOUN
text248,1,28,strip,strip,NOUN
text248,1,29,fences,fence,NOUN
text248,1,35,advance,advance,NOUN
text248,1,38,bit,bit,NOUN
text248,1,39,steep,steep,ADJ
text248,1,44,bucks,buck,NOUN
text249,1,1,Convenient,convenient,ADJ
text249,1,8,recording,recording,NOUN
text249,1,9,planting,planting,NOUN
text249,1,11,spray,spray,NOUN
text249,1,12,operations,operation,NOUN
text249,2,6,sort,sort,NOUN
text249,2,8,scouting,scouting,NOUN
text249,2,9,portion,portion,NOUN
text249,3,1,Rainfall,rainfall,NOUN
text249,3,5,accurate,accurate,ADJ
text250,1,1,Great,great,ADJ
text250,1,5,tweaks,tweak,NOUN
text250,1,9,software,software,NOUN
text250,1,11,customer,customer,NOUN
text250,1,12,service,service,NOUN
text250,2,6,agricultural,agricultural,ADJ
text250,2,7,research,research,NOUN
text250,2,8,business,business,NOUN
text250,2,14,nice,nice,ADJ
text250,2,19,free,free,ADJ
text250,2,20,input,input,NOUN
text250,2,23,Field,field,NOUN
text250,2,24,Activities,activity,NOUN
text250,2,26,custom,custom,NOUN
text250,2,27,list,list,NOUN
text250,2,31,field,field,NOUN
text250,2,32,scouting,scouting,NOUN
text250,2,34,irrigation,irrigation,NOUN
text250,2,36,fence,fence,NOUN
text250,2,37,repairs,repair,NOUN
text250,2,42,notes,note,NOUN
text250,2,44,activities,activity,NOUN
text251,1,6,bug,bug,NOUN
text251,1,9,Worked,work,VERB
text251,1,15,rain,rain,NOUN
text251,2,4,counting,count,VERB
text251,2,6,rain,rain,NOUN
text251,2,8,Said,say,VERB
text251,2,10,rain,rain,NOUN
text251,2,15,+,+,NOUN
text251,2,16,inches,inch,NOUN
text252,1,2,percent,percent,NOUN
text252,1,5,battery,battery,NOUN
text252,1,8,farm,farm,NOUN
text252,1,9,logs,log,NOUN
text252,3,1,Uninstalling,uninstalle,VERB
text253,1,4,Managing,manage,VERB
text253,2,1,Love,love,VERB
text253,3,1,Easy,easy,ADJ
text253,3,6,beginning,beginning,NOUN
text253,3,8,easy,easy,ADJ
text253,3,12,manage,manage,VERB
text253,3,13,lots,lot,NOUN
text253,3,15,information,information,NOUN
text253,3,18,running,run,VERB
text253,3,20,farm,farm,NOUN
text253,3,21,easier,easy,ADJ
text253,3,23,website,website,NOUN
text253,3,27,Great,great,ADJ
text253,3,28,tool,tool,NOUN
text253,3,32,wait,wait,VERB
text253,3,39,future,future,ADJ
text253,3,40,updates,update,NOUN
text254,1,6,farmed,farm,VERB
text255,1,1,Worked,work,VERB
text255,2,1,Crashes,crash,NOUN
text255,2,2,evert,evert,VERB
text255,2,3,time,time,NOUN
text255,2,9,update,update,NOUN
text256,1,1,Wonderful,wonderful,ADJ
text256,2,1,Keeps,keep,VERB
text256,2,2,track,track,NOUN
text256,2,6,farm,farm,NOUN
text256,2,7,operations,operation,NOUN
text256,2,9,input,input,NOUN
text256,2,10,data,datum,NOUN
text256,3,1,Love,love,VERB
text256,3,4,update,update,NOUN
text257,1,4,helpful,helpful,ADJ
text258,1,1,Takes,take,VERB
text258,1,3,time,time,NOUN
text258,1,7,figured,figure,VERB
text258,2,9,records,record,NOUN
text258,3,9,input,input,VERB
text258,3,10,data,datum,NOUN
text258,3,13,phone,phone,NOUN
text258,4,7,figured,figure,VERB
text259,1,1,Dead,dead,ADJ
text259,1,3,love,love,NOUN
text260,1,1,Great,great,ADJ
text260,1,9,features,feature,NOUN
text261,1,1,Looking,look,VERB
text261,1,3,Good,good,ADJ
text261,1,4,updates,update,NOUN
text261,1,7,heading,head,VERB
text261,1,10,direction,direction,NOUN
text262,1,9,accountable,accountable,ADJ
text263,1,1,Stops,stop,NOUN
text263,1,2,evwry,evwry,VERB
text263,1,3,time,time,NOUN
text263,2,2,Map,map,NOUN
text263,2,3,controls,control,NOUN
text263,2,5,useless,useless,ADJ
text263,2,10,accurate,accurate,ADJ
text263,2,11,locations,location,NOUN
text263,3,2,stops,stop,VERB
text264,1,1,Worthless,worthless,ADJ
text264,1,5,Shuts,shut,VERB
text264,1,8,time,time,NOUN
text264,1,14,position,position,NOUN
text265,1,1,Non,non,ADJ
text265,1,2,functional,functional,ADJ
text265,1,5,access,access,VERB
text265,1,6,mapping,mapping,NOUN
text266,1,4,enter,enter,VERB
text266,1,5,harvest,harvest,NOUN
text266,1,6,loads,load,NOUN
text266,1,8,android,android,NOUN
text266,2,2,iOS,ios,NOUN
text266,2,9,android,android,NOUN
text267,1,6,functions,function,NOUN
text267,1,11,Website,website,NOUN
text269,1,1,Love,love,VERB
text269,2,3,update,update,VERB
text269,2,14,buddy,buddy,NOUN
text269,2,21,iphone,iphone,NOUN
text269,3,1,Be,be,VERB
text269,3,10,map,map,VERB
text269,3,13,fields,field,NOUN
text269,4,1,Great,great,ADJ
text269,5,3,'m,be,VERB
text269,5,5,fan,fan,NOUN
text269,6,1,Thank,thank,VERB
text270,1,1,Getting,get,VERB
text270,1,4,add,add,VERB
text270,1,6,ability,ability,NOUN
text270,1,10,mobile,mobile,ADJ
text270,1,11,device,device,NOUN
text270,1,13,gps,gps,VERB
text270,1,14,field,field,NOUN
text270,1,15,layouts,layout,NOUN
text270,1,17,perimeter,perimeter,NOUN
text270,2,2,Other,other,ADJ
text271,1,4,access,access,VERB
text271,1,9,log,log,VERB
text271,1,11,page,page,NOUN
text271,2,2,log,log,VERB
text271,2,11,registered,register,VERB
text271,3,1,Worthless,worthless,ADJ
text272,1,1,Work,work,VERB
text272,1,3,progress,progress,NOUN
text272,1,4,Go,go,VERB
text272,1,7,website,website,NOUN
text272,1,11,starting,start,VERB
text272,1,17,time,time,NOUN
text272,1,22,web,web,NOUN
text272,1,34,connecting,connect,VERB
text272,1,36,yield,yield,VERB
text272,1,37,monitor,monitor,NOUN
text272,1,39,combine,combine,NOUN
text273,1,1,Worst,bad,ADJ
text274,1,2,user,user,NOUN
text274,1,3,friendly,friendly,ADJ
text275,1,3,tool,tool,NOUN
text275,1,5,love,love,VERB
text275,1,6,Farmlogs,farmlog,NOUN
text275,1,8,helps,help,VERB
text275,1,10,achieve,achieve,VERB
text275,1,12,goal,goal,NOUN
text275,1,14,keeping,keep,VERB
text275,1,15,accurate,accurate,ADJ
text275,1,16,records,record,NOUN
text275,1,25,farm,farm,NOUN
text275,1,28,mobile,mobile,NOUN
text275,1,29,makes,make,VERB
text275,1,32,easier,easy,ADJ
text275,1,36,farm,farm,NOUN
text275,1,37,efficient,efficient,ADJ
text275,1,39,profitable,profitable,ADJ
text275,2,14,evey,evey,NOUN
text275,2,15,farmer,farmer,NOUN
text275,2,16,seeking,seek,VERB
text275,2,18,improve,improve,VERB
text275,2,20,operation,operation,NOUN
text276,1,1,Easy,easy,ADJ
text277,1,5,invaluable,invaluable,ADJ
text277,1,9,phone,phone,NOUN
text277,2,2,build,build,VERB
text277,3,4,tabs,tab,NOUN
text277,3,7,facilities,facility,NOUN
text277,3,8,rainfall,rainfall,NOUN
text277,3,9,totals,total,NOUN
text277,3,13,country,country,NOUN
text277,4,2,removal,removal,NOUN
text277,4,5,map,map,NOUN
text277,4,6,feature,feature,NOUN
text277,4,8,makes,make,VERB
text277,4,12,worth,worth,ADJ
text277,4,15,space,space,NOUN
text277,5,3,shame,shame,NOUN
text278,1,1,Worked,work,VERB
text278,1,18,hit,hit,NOUN
text278,1,20,miss,miss,VERB
text278,1,22,rain,rain,NOUN
text278,1,23,falls,fall,VERB
text278,1,25,accurate,accurate,ADJ
text278,2,2,rain,rain,NOUN
text278,2,5,home,home,NOUN
text278,2,6,farm,farm,NOUN
text278,2,7,watched,watch,VERB
text278,2,9,rain,rain,NOUN
text278,3,5,picked,pick,VERB
text278,3,8,drop,drop,NOUN
text278,3,15,locations,location,NOUN
text278,3,18,week,week,NOUN
text278,3,20,missed,miss,VERB
text278,3,22,rain,rain,NOUN
text278,3,23,falls,fall,VERB
text278,4,3,rained,rain,VERB
text278,5,3,deleted,delete,VERB
text278,5,6,moving,move,VERB
text279,1,6,app.?or,app.?or,NOUN
text279,1,9,field,field,NOUN
text280,1,1,Nice,nice,ADJ
text282,1,1,Great,great,ADJ
text282,1,2,Great,great,ADJ
text283,1,1,Love,love,VERB
text284,1,3,SOOO,sooo,ADJ
text284,1,4,close,close,ADJ
text284,3,5,stars,star,NOUN
text284,4,2,navigation,navigation,NOUN
text284,4,3,home,home,NOUN
text284,4,4,screen,screen,NOUN
text284,4,8,blue,blue,ADJ
text284,4,9,buttons,button,NOUN
text284,4,13,hidden,hide,VERB
text284,4,14,left,left,ADJ
text284,4,15,tool,tool,NOUN
text284,4,16,bar,bar,NOUN
text284,4,17,feel,feel,VERB
text284,4,18,redundant,redundant,ADJ
text284,5,1,Consolidating,consolidate,VERB
text284,5,3,related,related,ADJ
text284,5,4,tabs,tab,NOUN
text284,5,6,serve,serve,VERB
text284,6,6,buttons,button,NOUN
text284,6,8,sort,sort,VERB
text284,6,12,average,average,ADJ
text284,6,13,farmer,farmer,NOUN
text284,6,16,stuff,stuff,NOUN
text284,7,1,Labeling,labeling,NOUN
text284,7,2,buttons,button,NOUN
text284,7,4,icons,icon,NOUN
text284,7,6,addition,addition,NOUN
text284,7,9,text,text,NOUN
text284,7,14,user,user,NOUN
text284,7,15,friendly,friendly,ADJ
text284,8,7,record,record,VERB
text284,8,9,upload,upload,VERB
text284,8,11,data,datum,NOUN
text284,8,13,fields,field,NOUN
text284,8,16,maintenance,maintenance,NOUN
text284,8,17,routine,routine,ADJ
text284,8,18,purposes,purpose,NOUN
text284,8,20,share,share,NOUN
text284,8,21,maps,map,NOUN
text284,8,26,employee,employee,NOUN
text284,8,27,accounts,account,NOUN
text284,9,1,Employee,employee,NOUN
text284,9,2,accounts,account,NOUN
text284,9,5,receive,receive,VERB
text284,9,6,invites,invite,NOUN
text284,9,9,specific,specific,ADJ
text284,9,10,farm,farm,NOUN
text284,9,15,addition,addition,NOUN
text284,9,19,assign,assign,VERB
text284,9,21,specific,specific,ADJ
text284,9,22,task,task,NOUN
text284,9,25,individual,individual,NOUN
text284,10,1,People,People,NOUN
text284,10,4,pay,pay,VERB
text284,10,5,money,money,NOUN
text284,11,6,GREAT,great,ADJ
text284,11,7,start,start,NOUN
text284,12,10,update,update,VERB
text284,12,13,update,update,VERB
text284,12,14,stars,star,NOUN
text284,12,16,earned,earn,VERB
text284,13,6,succeed,succeed,VERB
text284,14,6,development,development,NOUN
text284,14,12,real,real,ADJ
text284,14,13,farmer,farmer,NOUN
text284,14,14,suggestions,suggestion,NOUN
text284,14,19,happy,happy,ADJ
text284,14,21,elaborate,elaborate,VERB
text285,1,1,Works,work,NOUN
text285,2,4,notes,note,NOUN
text285,2,6,entering,enter,VERB
text285,2,7,edit,edit,NOUN
text285,2,8,screen,screen,NOUN
text285,2,12,add,add,VERB
text285,2,13,notes,note,NOUN
text285,2,15,edit,edit,NOUN
text285,2,16,screen,screen,NOUN
text285,2,24,type,type,VERB
text285,3,1,Wipes,wipe,NOUN
text285,3,2,info,info,NOUN
text285,3,6,birth,birth,NOUN
text285,3,7,date,date,NOUN
text285,3,10,entering,enter,VERB
text285,3,11,edit,edit,NOUN
text285,3,12,screen,screen,NOUN
text285,4,1,Glitches,glitch,NOUN
text285,4,4,slow,slow,ADJ
text285,5,1,Awesome,awesome,ADJ
text285,5,2,idea,idea,NOUN
text285,5,4,awful,awful,ADJ
text285,5,5,execution,execution,NOUN
text285,6,1,Sad,sad,NOUN
text286,1,3,awesome,awesome,ADJ
text286,1,6,record,record,NOUN
text286,1,7,keeping,keeping,NOUN
text286,2,4,include,include,VERB
text286,2,5,search,search,NOUN
text286,2,6,handle,handle,NOUN
text286,2,9,fertilizer,fertilizer,NOUN
text286,2,11,sprays,spray,NOUN
text286,2,12,section,section,NOUN
text286,2,15,sorting,sort,VERB
text286,2,18,vast,vast,ADJ
text286,2,21,varities,varitie,NOUN
text286,3,5,lpve,lpve,VERB
text286,3,9,recomended,recomende,VERB
text286,3,16,farmers,farmer,NOUN
text286,4,1,Kudos,kudo,NOUN
text287,1,2,farming,farming,NOUN
text287,1,5,goats,goat,NOUN
text287,1,7,sheeps,sheep,NOUN
text287,1,9,chickens,chicken,NOUN
text287,1,11,turkeys,turkey,NOUN
text287,1,13,cows,cow,NOUN
text287,1,15,horses,horse,NOUN
text287,1,24,species,specie,NOUN
text287,1,26,catered,cater,VERB
text287,1,30,stock,stock,NOUN
text287,1,33,makes,make,VERB
text287,1,34,confusing,confusing,ADJ
text287,1,37,animals,animal,NOUN
text287,1,40,accounted,account,VERB
text287,2,5,option,option,NOUN
text287,2,7,save,save,VERB
text287,2,8,animal,animal,NOUN
text287,2,9,type,type,NOUN
text287,2,11,option,option,NOUN
text287,2,14,farmer,farmer,NOUN
text287,2,18,solve,solve,VERB
text288,1,3,fine,fine,ADJ
text288,1,6,slow,slow,ADJ
text288,1,12,add,add,VERB
text288,1,14,functionality,functionality,NOUN
text288,1,16,reminds,remind,VERB
text288,1,19,pending,pende,VERB
text288,1,20,vaccinations,vaccination,NOUN
text288,1,24,days,day,NOUN
text288,1,27,time,time,NOUN
text288,2,8,list,list,VERB
text288,2,11,annual,annual,ADJ
text288,2,12,vaccinations,vaccination,NOUN
text288,2,15,remind,remind,VERB
text288,2,20,approaching,approach,VERB
text289,1,5,account,account,NOUN
text289,1,6,fixed,fix,VERB
text289,2,1,Shows,show,VERB
text289,2,2,submission,submission,NOUN
text289,2,3,error,error,NOUN
text289,3,1,Need,need,VERB
text289,3,3,assistance,assistance,NOUN
text289,3,9,hold,hold,NOUN
text289,5,3,submitted,submit,VERB
text289,5,4,undet,undet,NOUN
text289,5,5,crop,crop,NOUN
text289,5,10,date,date,NOUN
text290,3,4,search,search,NOUN
text290,3,5,function,function,NOUN
text290,3,8,sprays,spray,NOUN
text290,3,9,drop,drop,VERB
text290,3,11,box,box,NOUN
text290,4,1,Listing,list,VERB
text290,4,4,recent,recent,ADJ
text290,4,5,sprays,spray,NOUN
text290,4,8,top,top,NOUN
text290,5,1,Saves,save,NOUN
text290,5,2,scrolling,scroll,VERB
text290,5,5,bottom,bottom,NOUN
text290,5,7,time,time,NOUN
text291,1,3,stuff,stuff,NOUN
text291,1,4,dosnt,dosnt,NOUN
text291,2,1,hard,hard,ADJ
text291,2,3,add,add,VERB
text291,2,6,animals,animal,NOUN
text291,2,8,items,item,NOUN
text291,3,3,set,set,VERB
text291,3,9,functions,function,NOUN
text292,1,2,nice,nice,ADJ
text292,1,9,customize,customize,VERB
text292,1,11,animal,animal,NOUN
text292,1,12,details,detail,NOUN
text292,1,18,interface,interface,NOUN
text293,1,1,Need,need,VERB
text293,1,3,tutorial,tutorial,NOUN
text293,2,2,spent,spend,VERB
text293,2,5,time,time,NOUN
text293,2,6,inputting,inputte,VERB
text293,2,7,information,information,NOUN
text293,2,12,save,save,VERB
text293,3,5,save,save,VERB
text293,3,11,saving,save,VERB
text293,3,13,notes,note,NOUN
text294,1,3,enjoy,enjoy,VERB
text294,2,1,Want,want,VERB
text294,2,3,buy,buy,VERB
text294,3,1,Have,have,VERB
text294,3,3,suggestions,suggestion,NOUN
text294,4,1,Needs,need,VERB
text294,4,5,add,add,VERB
text294,4,8,seed,seed,NOUN
text294,4,9,purhases,purhase,NOUN
text294,4,16,track,track,NOUN
text294,4,19,stock,stock,NOUN
text295,1,6,currency,currency,NOUN
text295,1,10,converter,converter,NOUN
text295,1,16,result,result,NOUN
text295,1,19,user,user,NOUN
text295,1,21,local,local,ADJ
text295,1,22,currency,currency,NOUN
text295,2,1,USD,usd,NOUN
text295,2,6,'s,be,VERB
text296,1,1,Using,use,VERB
text296,1,4,couple,couple,NOUN
text296,1,6,days,day,NOUN
text296,1,10,modifications,modification,NOUN
text296,1,12,ui,ui,NOUN
text296,1,15,feel,feel,VERB
text296,1,18,features,feature,NOUN
text297,1,1,Tells,tell,VERB
text297,1,7,upgrade,upgrade,VERB
text297,1,14,entering,enter,VERB
text297,1,15,information,information,NOUN
text297,1,17,animal,animal,NOUN
text297,2,1,Waste,waste,NOUN
text297,2,3,time,time,NOUN
text297,3,6,charge,charge,VERB
text297,3,14,price,price,NOUN
text297,3,18,store,store,NOUN
text297,3,20,people,people,NOUN
text297,3,23,waste,waste,VERB
text297,3,25,time,time,NOUN
text298,2,2,recommend,recommend,VERB
text298,2,5,farmers,farmer,NOUN
text298,3,1,Incredible,incredible,ADJ
text298,3,2,farm,farm,NOUN
text298,3,3,management,management,NOUN
text298,3,4,power,power,NOUN
text298,3,7,hands,hand,NOUN
text299,1,1,Trying,try,VERB
text299,1,3,enter,enter,VERB
text299,1,6,animal,animal,NOUN
text299,2,2,tells,tell,VERB
text299,2,5,log,log,VERB
text299,2,8,website,website,NOUN
text299,2,10,upgrade,upgrade,VERB
text299,2,12,enter,enter,VERB
text299,2,13,animals,animal,NOUN
text299,3,1,Waste,waste,NOUN
text299,3,3,time,time,NOUN
text300,1,10,easier,easy,ADJ
text300,1,13,farmer,farmer,NOUN
text301,1,1,Simple,simple,ADJ
text301,2,4,easy,easy,ADJ
text301,2,6,navigate,navigate,VERB
text302,1,1,Excellent,excellent,ADJ
text302,1,3,record,record,NOUN
text302,1,4,keeping,keeping,NOUN
text302,1,6,financial,financial,ADJ
text302,1,7,management,management,NOUN
text303,1,1,Looks,look,VERB
text303,1,3,design,design,NOUN
text303,1,7,dosent,dosent,VERB
text303,1,10,requirement,requirement,NOUN
text304,2,5,desktop,desktop,NOUN
text304,2,6,version,version,NOUN
text305,1,1,Great,great,ADJ
text305,2,6,people,people,NOUN
text305,2,7,access,access,VERB
text305,2,9,farm,farm,NOUN
text305,2,10,data,datum,NOUN
text306,1,5,.should,.should,VERB
text306,1,7,free,free,ADJ
text306,1,9,cost,cost,NOUN
text307,1,8,farmer,farmer,NOUN
text308,1,7,helps,help,VERB
text308,1,10,track,track,NOUN
text308,1,14,animals,animal,NOUN
text309,1,2,attractive,attractive,ADJ
text309,1,3,functionality,functionality,NOUN
text310,1,1,Nice,nice,ADJ
text310,1,7,add,add,VERB
text310,1,8,animal,animal,NOUN
text310,1,9,milk,milk,NOUN
text310,1,10,record,record,NOUN
text310,1,11,ka,ka,NOUN
text310,1,12,option,option,NOUN
text310,1,14,add,add,VERB
text310,1,15,kary,kary,ADJ
text310,1,17,record,record,NOUN
text310,1,19,manage,manage,NOUN
text310,1,20,karny,karny,NOUN
text310,1,23,zarurat,zarurat,NOUN
text311,1,1,Downloaded,download,VERB
text311,1,4,android,android,NOUN
